,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
33906,WHL,9229/jakub-sindel,F,2005,19.641667,35,16,13,29,0.828571,1,1,35,1,0,DY+1,R,Yes,0.0,0,0
33909,OHL,9230/jakub-kindl,D,2007,20.597222,54,11,44,55,1.018519,3,3,176,0,1,DY+2,L,Yes,0.223565,331,1
33910,WHL,9231/petr-kalus,F,2006,19.211111,60,36,22,58,0.966667,1,1,60,1,0,DY+1,L,Yes,0.454545,11,1
33912,WHL,9232/tomas-kudelka,D,2007,20.513889000000002,59,14,27,41,0.694915,2,2,123,0,0,DY+2,L,Yes,0.0,0,0
33914,OHL,9233/michal-birner,F,2006,20.536111,60,31,54,85,1.416667,2,2,119,0,0,DY+2,L,Yes,0.0,0,0
33916,WHL,9234/karel-hromas,F,2006,20.633333,52,11,11,22,0.42307700000000004,2,2,117,0,0,DY+2,L,Yes,0.0,0,0
33918,WHL,9235/zdenek-bahensky,F,2006,20.513889000000002,65,19,36,55,0.8461540000000001,2,2,131,0,0,DY+2,L,Yes,0.0,0,0
33920,WHL,9237/martin-hanzal,F,2007,20.569444,60,26,59,85,1.416667,2,1,79,0,0,DY+2,L,Yes,0.500743,673,1
33923,QMJHL,9238/martins-karsums,F,2006,20.552778,49,34,31,65,1.326531,3,3,139,0,1,DY+2,R,Yes,0.25,24,1
33926,OHL,9244/boris-valabik,D,2006,20.586111,52,1,9,10,0.19230799999999998,3,3,163,0,1,DY+2,L,Yes,0.0875,80,1
33928,WHL,9245/juraj-gracik,F,2006,20.086111,53,22,23,45,0.849057,2,2,86,0,0,DY+2,R,Yes,0.0,0,0
33929,USHL,9246/tomas-petruska,F,2005,19.538889,53,7,12,19,0.358491,1,1,53,1,0,DY+1,R,No,0.0,0,0
33932,QMJHL,9247/stanislav-lascek,F,2006,20.661111,64,47,88,135,2.109375,3,3,176,0,1,DY+2,L,Yes,0.0,0,0
33934,QMJHL,9248/marek-zagrapan,F,2006,19.775,59,35,52,87,1.474576,2,2,118,0,0,DY+1,L,Yes,0.0,0,0
33936,OHL,9249/andrej-sekera,D,2006,20.269444,51,21,34,55,1.078431,2,2,102,0,0,DY+2,L,Yes,0.333805,707,1
33937,QMJHL,9250/juraj-mikus,F,2007,20.563889,60,29,42,71,1.183333,1,1,60,1,0,DY+2,R,Yes,0.0,0,0
33939,WHL,9251/vladimir-mihalik,D,2007,20.627778,53,7,19,26,0.490566,2,2,115,0,0,DY+2,L,Yes,0.2,15,1
33942,WHL,9252/ladislav-scurko,F,2007,21.447222,12,4,6,10,0.833333,3,0,143,0,0,DY+3,L,Yes,0.0,0,0
33943,QMJHL,92641/maximilian-gla%C3%9Fl,D,2016,19.505556,60,3,9,12,0.2,1,1,60,1,0,DY+1,L,No,0.0,0,0
33947,OHL,92677/chris-tierney,F,2014,20.205556,67,40,49,89,1.328358,4,4,247,0,1,DY+2,L,Yes,0.41643800000000003,365,1
33952,OHL,92678/troy-donnay,D,2015,21.575,45,4,19,23,0.511111,5,5,254,0,1,DY+3,R,No,0.0,0,0
33954,OHL,92679/justin-rasmussen,F,2012,19.516667,64,7,8,15,0.234375,2,1,78,0,0,DY+1,R,No,0.0,0,0
33959,OHL,92680/billy-jenkins,F,2015,21.019444,68,15,41,56,0.8235290000000001,5,5,267,0,1,DY+3,L,No,0.0,0,0
33963,OHL,92681/jesse-graham,D,2014,20.338889,66,11,43,54,0.818182,4,4,265,0,1,DY+2,R,Yes,0.0,0,0
33968,OHL,92682/joel-wigle,F,2015,21.586111,30,2,8,10,0.333333,5,5,238,0,1,DY+3,R,No,0.0,0,0
33972,OHL,92683/kurtis-gabriel,F,2014,21.402778,60,16,35,51,0.85,4,4,232,0,1,DY+3,R,Yes,0.131579,38,1
33974,OHL,92684/jarrod-maidens,F,2012,18.530556,28,12,11,23,0.8214290000000001,2,2,75,0,0,DY,R,Yes,0.0,0,0
33975,OHL,92685/gelen-smith,F,2011,17.413889,66,8,8,16,0.24242399999999997,1,1,66,1,0,DY-1,R,No,0.0,0,0
33980,OHL,92686/garrett-hooey,F,2015,21.286111,68,17,27,44,0.647059,5,5,333,0,1,DY+3,L,No,0.0,0,0
33983,OHL,92695/grant-webermin,D,2013,19.558332999999998,39,1,12,13,0.333333,3,3,141,0,1,DY+1,L,No,0.0,0,0
33987,QMJHL,9280/david-stich,D,2010,21.416667,47,6,17,23,0.48936199999999996,4,4,221,0,1,DY+3,L,No,0.0,0,0
33990,WHL,92803/oliver-bjorkstrand,F,2015,20.430556,59,63,55,118,2.0,3,3,193,0,1,DY+2,R,Yes,0.492386,197,1
33994,QMJHL,92818/louis-etienne-leblanc,D,2008,21.694444,62,10,16,26,0.41935500000000003,4,4,233,0,1,DY+3,R,No,0.0,0,0
33996,QMJHL,9282/martin-latal,F,2008,20.494444,57,17,28,45,0.789474,2,2,123,0,0,DY+2,L,Yes,0.0,0,0
33998,QMJHL,9284/martin-bartos,F,2007,19.286111,62,24,57,81,1.306452,2,2,105,0,0,DY+1,L,No,0.0,0,0
34000,QMJHL,9285/jakub-voracek,F,2008,19.083333,53,33,68,101,1.90566,2,2,112,0,0,DY+1,L,Yes,0.755319,846,1
34001,QMJHL,9286/david-kveton,F,2007,19.7,31,5,27,32,1.032258,1,1,31,1,0,DY+1,L,Yes,0.0,0,0
34002,QMJHL,9288/igor-voroshilov,F,2007,18.088889,11,1,0,1,0.09,1,0,11,1,0,DY,L,No,0.0,0,0
34005,QMJHL,9289/mikhail-stefanovich,F,2010,20.8,53,25,43,68,1.2830190000000001,3,3,171,0,1,DY+2,R,Yes,0.0,0,0
34008,USHL,92898/ray-pigozzi,F,2013,19.45,53,8,26,34,0.641509,3,3,147,0,1,DY+1,L,No,0.0,0,0
34010,WHL,9291/ivan-rohac,F,2008,20.472222,58,17,34,51,0.87931,2,2,128,0,0,DY+2,L,No,0.0,0,0
34012,OHL,9292/tomas-marcinko,F,2008,20.427778,48,19,26,45,0.9375,2,2,104,0,0,DY+2,R,Yes,0.0,0,0
34014,QMJHL,9293/adam-bezak,F,2009,20.197222,22,3,6,9,0.41,2,2,87,0,0,DY+2,L,No,0.0,0,0
34016,WHL,9294/juraj-valach,D,2008,19.622222,71,11,22,33,0.464789,2,2,129,0,0,DY+1,R,No,0.0,0,0
34019,USHL,92948/chase-ryan,D,2006,19.85,59,1,16,17,0.288136,3,3,172,0,1,DY+1,R,No,0.0,0,0
34021,USHL,92949/brad-hawkinson,F,2013,19.447222,57,12,6,18,0.315789,2,2,103,0,0,DY+1,R,No,0.0,0,0
34022,WHL,9295/rastislav-konecny,F,2007,19.319444,36,9,13,22,0.611111,1,1,36,1,0,DY+1,R,No,0.0,0,0
34024,WHL,9296/lukas-vartovnik,F,2008,19.519444,72,11,11,22,0.305556,2,2,130,0,0,DY+1,L,No,0.0,0,0
34027,QMJHL,9298/kirill-tulupov,D,2009,21.394444,59,5,16,21,0.355932,3,3,172,0,1,DY+3,R,Yes,0.0,0,0
34032,WHL,92998/josh-hanson,D,2015,21.669444,62,1,9,10,0.16129000000000002,5,5,317,0,1,DY+3,R,No,0.0,0,0
34033,QMJHL,9301/ruslan-bashkirov,F,2007,18.522222,64,30,37,67,1.046875,1,1,64,1,0,DY,L,Yes,0.0,0,0
34035,OHL,9310/nigel-williams,D,2008,20.408333,67,15,31,46,0.686567,2,2,113,0,0,DY+2,L,Yes,0.0,0,0
34036,WHL,93107/michael-fora,D,2015,19.875,60,6,26,32,0.533333,1,1,60,1,0,DY+1,R,No,0.0,0,0
34039,OHL,9314/ryan-hayes,F,2010,21.280556,50,16,19,35,0.7,3,3,132,0,1,DY+3,R,No,0.0,0,0
34040,WHL,93158/lucas-grayson,D,2011,17.691667000000002,40,1,1,2,0.05,1,1,40,1,0,DY-1,R,No,0.0,0,0
34043,OHL,9318/kevin-montgomery,D,2009,21.447222,46,2,34,36,0.782609,3,3,140,0,1,DY+3,L,Yes,0.0,0,0
34045,WHL,9319/jim-o-brien,F,2009,20.627778,63,27,35,62,0.9841270000000001,2,2,133,0,0,DY+2,R,Yes,0.16883099999999998,77,1
34047,OHL,93245/alex-racino,F,2012,19.280556,24,5,3,8,0.33,2,2,70,0,0,DY+1,L,No,0.0,0,0
34048,OHL,9326/patrick-kane,F,2007,18.822222,58,62,83,145,2.5,1,1,58,1,0,DY,L,Yes,1.0387600000000001,903,1
34051,QMJHL,93282/kyle-haas,D,2014,20.419444,63,1,9,10,0.15872999999999998,3,3,147,0,1,DY+2,L,No,0.0,0,0
34055,WHL,93285/brett-parker,F,2006,21.225,5,1,1,2,0.4,4,0,219,0,1,DY+3,L,No,0.0,0,0
34059,OHL,9331/matt-corrente,D,2008,20.494444,21,2,13,15,0.714286,4,4,187,0,1,DY+2,R,Yes,0.17647100000000002,34,1
34060,USHL,93316/scott-conway,F,2014,19.433332999999998,57,33,35,68,1.192982,1,1,57,1,0,DY+1,L,No,0.0,0,0
34064,WHL,9332/ty-wishart,D,2008,20.322222,72,16,51,67,0.9305559999999999,4,4,262,0,1,DY+2,L,Yes,0.230769,26,1
34067,WHL,9333/keaton-ellerby,D,2008,19.861110999999998,69,2,24,26,0.376812,3,3,206,0,1,DY+1,L,Yes,0.127358,212,1
34072,WHL,9334/craig-schira,D,2009,21.4,71,16,43,59,0.8309860000000001,5,5,338,0,1,DY+3,R,No,0.0,0,0
34076,QMJHL,9335/stefan-chaput,F,2008,20.511111,62,33,36,69,1.112903,4,3,196,0,1,DY+2,L,Yes,0.0,0,0
34079,OHL,93351/mads-eller,F,2016,21.222222,22,2,4,6,0.27,3,3,134,0,1,DY+3,L,No,0.0,0,0
34083,OHL,9336/jamie-mcginn,F,2008,20.111110999999998,51,29,29,58,1.137255,4,4,243,0,1,DY+2,L,Yes,0.356564,617,1
34087,WHL,9337/ben-maxwell,F,2008,20.458333,31,9,18,27,0.8709680000000001,4,4,207,0,1,DY+2,L,Yes,0.170213,47,1
34091,OHL,9338/matt-beleskey,F,2008,20.272222,62,41,49,90,1.4516129999999998,4,4,257,0,1,DY+2,L,Yes,0.331237,477,1
34095,WHL,9339/brandon-sutter,F,2008,19.586111,59,26,23,49,0.830508,4,3,205,0,1,DY+1,R,Yes,0.380673,683,1
34100,OHL,9340/ben-shutron,D,2009,21.252778,67,6,29,35,0.522388,5,5,298,0,1,DY+3,R,Yes,0.0,0,0
34104,QMJHL,9341/francois-bouchard,F,2008,20.386111,68,36,56,92,1.352941,4,4,259,0,1,DY+2,L,Yes,0.0,0,0
34109,WHL,9342/victor-bartley,D,2009,21.577778,72,15,31,46,0.638889,5,5,333,0,1,DY+3,L,No,0.0,0,0
34111,WHL,93428/josh-fauth,D,2006,20.608333,67,0,5,5,0.07,2,2,115,0,0,DY+2,L,No,0.0,0,0
34115,QMJHL,9343/hugo-carpentier,F,2008,20.494444,69,27,38,65,0.9420290000000001,4,4,257,0,1,DY+2,L,Yes,0.0,0,0
34116,USHL,93434/connor-varley,D,2012,20.283333,60,2,13,15,0.25,1,1,60,1,0,DY+2,R,No,0.0,0,0
34120,WHL,93438/austin-carroll,F,2015,21.469444,69,38,39,77,1.115942,4,4,268,0,1,DY+3,R,Yes,0.0,0,0
34124,WHL,9344/logan-pyett,D,2008,20.302778,62,20,34,54,0.8709680000000001,4,4,271,0,1,DY+2,R,Yes,0.0,0,0
34128,OHL,9345/shawn-matthias,F,2008,20.572222,53,32,47,79,1.490566,4,4,221,0,1,DY+2,L,Yes,0.315789,551,1
34132,OHL,9346/ryan-mcdonough,F,2008,20.702778,66,45,44,89,1.348485,4,4,258,0,1,DY+2,L,No,0.0,0,0
34136,OHL,9347/justin-azevedo,F,2008,20.455556,67,43,81,124,1.850746,4,4,235,0,1,DY+2,R,Yes,0.0,0,0
34140,OHL,9348/cory-emmerton,F,2008,20.288889,54,25,36,61,1.12963,4,4,218,0,1,DY+2,L,Yes,0.151079,139,1
34144,WHL,9349/levi-nelson,F,2008,20.380556,67,25,36,61,0.9104479999999999,4,3,198,0,1,DY+2,L,Yes,0.0,0,0
34145,USHL,93528/geoff-ferguson,D,2012,20.686111,60,1,13,14,0.23333299999999998,1,1,60,1,0,DY+2,L,No,0.0,0,0
34150,QMJHL,9354/jean-philippe-paquet,D,2008,21.688889,66,10,30,40,0.606061,5,5,301,0,1,DY+3,L,Yes,0.0,0,0
34151,USHL,93546/maxwell-vallis,F,2012,21.536111,58,20,20,40,0.689655,1,1,58,1,0,DY+3,L,No,0.0,0,0
34155,WHL,9355/brendan-mikkelson,D,2007,20.230556,69,6,23,29,0.42028999999999994,4,4,226,0,1,DY+2,L,Yes,0.076336,131,1
34157,USHL,93556/bradley-robbins,F,2012,21.116667,57,25,27,52,0.9122809999999999,2,2,99,0,0,DY+3,R,No,0.0,0,0
34161,QMJHL,9356/marc-andre-gragnani,D,2007,20.511111,65,22,46,68,1.046154,4,4,256,0,1,DY+2,L,Yes,0.230769,78,1
34165,WHL,9357/adam-hobson,F,2007,20.683332999999998,43,14,18,32,0.744186,4,4,250,0,1,DY+2,L,Yes,0.0,0,0
34166,WHL,93577/jujhar-khaira,F,2014,20.088889,59,16,27,43,0.7288140000000001,1,1,59,1,0,DY+2,L,Yes,0.272727,154,1
34170,OHL,9358/cody-bass,F,2007,20.688889,53,10,35,45,0.849057,4,4,247,0,1,DY+2,R,Yes,0.06666699999999999,75,1
34174,OHL,9359/cal-clutterbuck,F,2007,19.825,65,35,54,89,1.3692309999999999,4,4,256,0,1,DY+1,R,Yes,0.290978,787,1
34178,WHL,9360/devin-setoguchi,F,2007,20.705556,55,36,29,65,1.181818,4,4,255,0,1,DY+2,R,Yes,0.505814,516,1
34183,WHL,9361/paul-kurceba,D,2008,21.572222,66,4,23,27,0.409091,5,5,323,0,1,DY+3,L,No,0.0,0,0
34187,OHL,9362/james-neal,F,2007,20.033333,45,27,38,65,1.444444,4,3,187,0,1,DY+2,L,Yes,0.671018,766,1
34191,OHL,9363/chris-lawrence,F,2007,20.611110999999998,64,47,41,88,1.375,4,4,261,0,1,DY+2,R,Yes,0.0,0,0
34195,OHL,9364/richard-clune,F,2007,20.388889000000002,67,32,46,78,1.164179,4,4,253,0,1,DY+2,L,Yes,0.158273,139,1
34200,WHL,9365/colton-yellow-horn,F,2008,21.361110999999998,67,48,49,97,1.447761,5,5,330,0,1,DY+3,L,No,0.0,0,0
34204,QMJHL,9366/derick-brassard,F,2007,19.980556,14,6,19,25,1.785714,4,0,151,0,0,DY+1,L,Yes,0.5737909999999999,786,1
34205,USHL,9371/chad-rau,F,2005,18.658333,57,31,40,71,1.245614,1,1,57,1,0,DY,R,Yes,0.22222199999999998,9,1
34209,OHL,9373/dan-collins,F,2007,20.552778,66,26,42,68,1.030303,4,4,237,0,1,DY+2,R,Yes,0.0,0,0
34211,USHL,93733/preston-hodge,D,2013,21.566667000000002,33,2,11,13,0.393939,2,2,83,0,0,DY+3,R,No,0.0,0,0
34213,OHL,9374/jason-bailey,F,2008,21.280556,34,8,9,17,0.5,2,2,69,0,0,DY+3,R,Yes,0.0,0,0
34214,USHL,9377/justin-mercier,F,2004,17.222222,60,12,9,21,0.35,1,1,60,1,0,DY-1,L,Yes,0.22222199999999998,9,1
34216,QMJHL,93770/denis-kamayev,F,2013,19.525,64,16,35,51,0.796875,2,2,131,0,0,DY+1,L,No,0.0,0,0
34219,USHL,93787/jake-horton,F,2014,19.822222,37,7,12,19,0.513514,3,2,70,0,0,DY+1,R,No,0.0,0,0
34220,USHL,9380/kyle-lawson,D,2006,19.677778,49,9,13,22,0.44898000000000005,1,1,49,1,0,DY+1,R,Yes,0.0,0,0
34222,USHL,93822/todd-skirving,F,2013,21.375,56,23,22,45,0.803571,2,2,114,0,0,DY+3,L,No,0.0,0,0
34225,QMJHL,9386/bruno-st-jacques,D,2000,20.063889,60,8,28,36,0.6,3,3,172,0,1,DY+2,L,Yes,0.149254,67,1
34226,USHL,9388/david-steckel,F,2000,18.5,52,13,13,26,0.5,1,1,52,1,0,DY,L,Yes,0.185882,425,1
34227,USHL,9389/rob-globke,F,2000,17.891667,54,15,21,36,0.666667,1,1,54,1,0,DY-1,R,Yes,0.043477999999999996,46,1
34228,QMJHL,9390/timofei-shishkanov,F,2003,20.263889000000002,51,36,46,82,1.6078430000000001,1,1,51,1,0,DY+2,R,Yes,0.208333,24,1
34231,USHL,93903/matej-paulovic,F,2016,21.672222,49,20,33,53,1.081633,3,3,147,0,1,DY+3,R,Yes,0.0,0,0
34232,USHL,9391/neil-komadoski,D,2000,18.597222,50,7,8,15,0.3,1,1,50,1,0,DY,L,Yes,0.0,0,0
34236,WHL,9392/joey-hope,D,2003,21.705556,54,12,27,39,0.722222,4,4,234,0,1,DY+3,R,No,0.0,0,0
34237,USHL,9393/bryan-perez,F,2000,18.611110999999998,51,7,14,21,0.41176499999999994,1,1,51,1,0,DY,L,Yes,0.0,0,0
34239,USHL,9394/dwight-helminen,F,2001,18.230556,24,12,7,19,0.791667,2,2,54,0,0,DY,L,Yes,0.11111099999999999,27,1
34241,USHL,9395/joey-crabb,F,2002,19.45,61,15,27,42,0.688525,2,2,82,0,0,DY+1,R,Yes,0.296089,179,1
34243,USHL,9396/brian-mcconnell,F,2001,18.622222,23,4,6,10,0.434783,2,1,25,0,0,DY,L,Yes,0.0,0,0
34244,USHL,9397/stephen-gionta,F,2001,17.933332999999998,16,1,2,3,0.1875,1,0,16,1,0,DY-1,R,No,0.0,0,0
34246,USHL,9398/nate-raduns,F,2003,19.327778,48,5,17,22,0.458333,2,1,61,0,0,DY+1,R,No,0.0,0,0
34247,USHL,9399/ryan-whitney,D,2001,18.572222,20,2,8,10,0.5,1,1,20,1,0,DY,L,Yes,0.538462,481,1
34248,USHL,9401/mark-stuart,D,2002,18.383333,12,0,1,1,0.083333,1,0,12,1,0,DY,L,Yes,0.13818699999999998,673,1
34249,USHL,94012/lawrence-cornellier,F,2012,20.166667,9,1,1,2,0.22222199999999998,1,0,9,1,0,DY+2,R,No,0.0,0,0
34250,USHL,9402/david-booth,F,2002,17.808332999999998,12,4,3,7,0.583333,1,0,12,1,0,DY-1,L,Yes,0.445283,530,1
34252,OHL,94020/phil-baltisberger,D,2015,19.838889,55,4,14,18,0.327273,2,2,112,0,0,DY+1,L,No,0.0,0,0
34253,USHL,9403/greg-moore,F,2002,18.469444,12,2,2,4,0.333333,1,0,12,1,0,DY,R,Yes,0.0,10,1
34254,USHL,9404/corey-potter,D,2002,18.694444,13,2,2,4,0.307692,1,0,13,1,0,DY,R,Yes,0.24615399999999998,130,1
34255,USHL,9405/stephen-werner,F,2002,18.102778,10,2,3,5,0.5,1,0,10,1,0,DY,R,Yes,0.0,0,0
34259,OHL,9407/james-wisniewski,D,2004,20.566667000000002,50,17,53,70,1.4,4,4,217,0,1,DY+2,R,Yes,0.49637700000000007,552,1
34260,USHL,9408/brett-sterling,F,2002,18.391667,10,6,3,9,0.9,1,0,10,1,0,DY,L,Yes,0.3,30,1
34261,USHL,9409/tim-wallace,F,2002,18.108333,11,1,5,6,0.545455,1,0,11,1,0,DY,R,No,0.0,0,0
34263,USHL,9411/kyle-klubertanz,D,2004,18.977778,57,6,21,27,0.473684,2,2,117,0,0,DY,R,Yes,0.0,0,0
34265,QMJHL,9415/adam-pineault,F,2006,20.311111,55,29,30,59,1.072727,2,2,116,0,0,DY+2,R,Yes,0.0,3,1
34267,OHL,94183/zane-neily,F,2008,19.480556,8,1,0,1,0.13,2,0,16,0,0,DY+1,L,No,0.0,0,0
34271,OHL,94185/chad-spurr,F,2000,21.338889,61,18,39,57,0.934426,4,4,251,0,1,DY+3,R,No,0.0,0,0
34275,OHL,94196/nathan-tennant,D,2002,19.916667,64,9,19,28,0.4375,4,4,262,0,1,DY+1,L,No,0.0,0,0
34277,USHL,94242/garret-cockerill,D,2014,20.572222,46,8,12,20,0.434783,2,2,99,0,0,DY+2,R,No,0.0,0,0
34279,USHL,94244/max-everson,D,2013,20.563889,16,1,4,5,0.3125,2,0,21,0,0,DY+2,L,Yes,0.0,0,0
34282,OHL,94245/rob-polesello,F,2015,21.466667,38,17,19,36,0.947368,3,3,144,0,1,DY+3,L,No,0.0,0,0
34283,USHL,94246/zach-stepan,F,2013,19.691667000000002,56,32,46,78,1.392857,1,1,56,1,0,DY+1,L,Yes,0.0,0,0
34285,USHL,94247/luke-johnson,F,2013,18.988889,57,19,27,46,0.807018,2,2,112,0,0,DY,R,Yes,0.06666699999999999,15,1
34289,OHL,94248/ben-johnson,F,2014,20.272222,59,28,25,53,0.8983049999999999,4,3,198,0,1,DY+2,L,Yes,0.0,0,0
34291,USHL,94249/tim-davison,D,2013,19.486110999999998,57,5,8,13,0.22807,2,1,62,0,0,DY+1,L,No,0.0,0,0
34292,USHL,94252/a.j.-michaelson,F,2012,18.602778,53,6,14,20,0.37735799999999997,1,1,53,1,0,DY,L,No,0.0,0,0
34294,USHL,94253/alex-roos,F,2013,18.777778,64,23,24,47,0.734375,2,2,89,0,0,DY,R,No,0.0,0,0
34297,OHL,94254/patrick-sieloff,D,2013,19.333333,45,3,8,11,0.244444,3,3,105,0,1,DY+1,L,Yes,1.0,2,1
34299,OHL,9426/joe-grimaldi,D,2007,21.061111,65,2,34,36,0.553846,2,2,92,0,0,DY+3,R,No,0.0,0,0
34301,OHL,9427/matt-auffrey,F,2007,21.7,65,27,30,57,0.876923,2,2,124,0,0,DY+3,R,Yes,0.0,0,0
34303,QMJHL,94282/martin-reway,F,2014,19.641667,43,20,42,62,1.4418600000000001,2,2,90,0,0,DY+1,L,Yes,0.0,0,0
34305,USHL,9429/jarod-palmer,F,2006,20.597222,58,15,37,52,0.896552,2,2,110,0,0,DY+2,R,No,0.0,0,0
34308,QMJHL,94297/jonathan-ismael-diaby,D,2014,19.830556,38,9,19,28,0.736842,3,3,156,0,1,DY+1,L,Yes,0.0,0,0
34309,USHL,9430/kevin-swallow,F,2005,19.355556,60,20,21,41,0.683333,1,1,60,1,0,DY+1,R,No,0.0,0,0
34312,WHL,94312/stephen-hak,D,2014,20.622222,16,0,5,5,0.31,3,0,129,0,0,DY+2,L,No,0.0,0,0
34316,OHL,9434/dan-fritsche,F,2005,20.172222,30,18,19,37,1.233333,4,3,135,0,1,DY+2,R,Yes,0.296875,256,1
34320,WHL,94342/travis-brown,D,2015,21.5,71,18,39,57,0.802817,4,4,278,0,1,DY+3,L,Yes,0.0,0,0
34322,USHL,9435/alex-goligoski,D,2004,19.125,10,0,2,2,0.2,2,0,20,0,0,DY+1,L,Yes,0.469925,798,1
34326,OHL,9437/ryan-callahan,F,2006,21.483333,62,52,32,84,1.354839,4,4,249,0,1,DY+3,R,Yes,0.509908,757,1
34328,OHL,9441/danny-richmond,D,2004,20.122222,59,13,22,35,0.59322,2,2,115,0,0,DY+2,L,Yes,0.061224,49,1
34330,USHL,9444/matt-jones,D,2001,18.102778,52,3,10,13,0.25,2,2,106,0,0,DY,L,Yes,0.103774,106,1
34332,USHL,9445/gino-guyer,F,2002,18.919444,15,7,10,17,1.133333,2,0,20,0,0,DY,L,Yes,0.0,0,0
34336,OHL,9446/kris-vernarsky,F,2002,20.444444,59,19,36,55,0.9322030000000001,4,4,228,0,1,DY+2,L,Yes,0.058824,17,1
34340,WHL,94469/anthony-ast,F,2015,20.594444,21,4,2,6,0.29,4,4,153,0,1,DY+2,R,No,0.0,0,0
34341,USHL,9447/brett-lebda,D,2000,18.666667,22,6,7,13,0.590909,1,1,22,1,0,DY,L,No,0.0,0,0
34344,OHL,9449/erik-reitz,D,2002,20.127778,61,13,27,40,0.655738,3,3,192,0,1,DY+2,R,Yes,0.041667,48,1
34345,QMJHL,94494/fabrice-herzog,F,2014,19.766667,61,32,26,58,0.9508200000000001,1,1,61,1,0,DY+1,L,Yes,0.0,0,0
34349,WHL,9450/bryce-lampman,D,2003,21.041667,29,1,17,18,0.62069,4,4,158,0,1,DY+3,L,Yes,0.0,10,1
34350,WHL,9454/barrett-heisten,F,2001,21.488889,58,20,57,77,1.3275860000000002,1,1,58,1,0,DY+3,L,Yes,0.0,10,1
34355,WHL,9457/jonathan-filewich,F,2005,20.952778,68,42,38,80,1.1764709999999998,5,5,318,0,1,DY+2,R,Yes,0.0,5,1
34360,WHL,9458/dylan-stanley,F,2005,21.641667,71,18,33,51,0.71831,5,5,339,0,1,DY+3,R,No,0.0,0,0
34364,QMJHL,9459/michael-lambert,F,2004,20.513889000000002,67,42,42,84,1.253731,4,4,265,0,1,DY+2,L,Yes,0.0,0,0
34369,OHL,9460/andre-benoit,D,2005,21.691667000000002,67,24,53,77,1.149254,5,5,324,0,1,DY+3,L,No,0.0,0,0
34373,OHL,9461/adam-henrich,F,2004,20.655556,65,29,29,58,0.892308,4,4,242,0,1,DY+2,L,Yes,0.0,0,0
34376,WHL,9464/mike-egener,D,2004,19.969444,64,1,16,17,0.265625,3,3,172,0,1,DY+1,L,Yes,0.0,0,0
34380,QMJHL,9465/stephen-dixon,F,2005,20.022222,45,17,34,51,1.133333,4,4,236,0,1,DY+2,L,Yes,0.0,0,0
34384,WHL,9466/jeremy-colliton,F,2005,20.672222,41,16,30,46,1.121951,4,4,229,0,1,DY+2,R,Yes,0.10526300000000001,57,1
34389,OHL,9467/jamie-tardif,F,2006,21.644444,62,40,29,69,1.112903,5,5,324,0,1,DY+3,R,Yes,0.0,2,1
34392,OHL,9468/daniel-carcillo,F,2005,20.630556,32,10,17,27,0.84375,3,3,161,0,1,DY+2,L,Yes,0.2331,429,1
34396,OHL,9469/geoff-platt,F,2005,20.180556,68,45,34,79,1.161765,4,4,248,0,1,DY+2,L,No,0.0,0,0
34401,WHL,9470/shawn-belle,D,2005,20.7,62,13,32,45,0.7258060000000001,5,4,253,0,1,DY+2,L,Yes,0.05,20,1
34406,QMJHL,9471/patrick-coulombe,D,2006,21.394444,62,23,54,77,1.241935,5,5,297,0,1,DY+3,L,No,0.0,0,0
34410,QMJHL,9472/alexandre-bolduc,F,2005,20.219444,62,14,21,35,0.564516,4,4,257,0,1,DY+2,L,Yes,0.076923,65,1
34414,OHL,9473/paul-bissonnette,F,2005,20.511111,63,3,17,20,0.31745999999999996,4,4,254,0,1,DY+2,L,Yes,0.108911,202,1
34419,WHL,9474/brennan-chapman,D,2006,21.677778,67,4,15,19,0.283582,5,5,323,0,1,DY+3,L,No,0.0,0,0
34423,QMJHL,9475/dany-roussin,F,2005,20.683332999999998,69,54,62,116,1.681159,4,4,272,0,1,DY+2,L,Yes,0.0,0,0
34428,WHL,9476/mike-green,D,2005,19.925,67,14,52,66,0.985075,5,4,267,0,1,DY+1,R,Yes,0.5903609999999999,830,1
34432,WHL,9477/braydon-coburn,D,2005,20.55,60,12,32,44,0.733333,4,4,236,0,1,DY+2,L,Yes,0.24675300000000003,924,1
34433,USHL,9480/wes-o-neill,D,2003,17.533333,50,2,15,17,0.34,1,1,50,1,0,DY-1,L,Yes,0.0,5,1
34438,WHL,9481/david-schulz,D,2007,21.7,58,6,19,25,0.43103400000000003,5,5,303,0,1,DY+3,R,Yes,0.0,0,0
34442,WHL,9482/michael-funk,D,2006,20.0,70,11,36,47,0.6714289999999999,4,4,280,0,1,DY+2,L,Yes,0.22222199999999998,9,1
34443,USHL,94821/austin-adduono,F,2014,21.211111,41,7,5,12,0.29268299999999997,1,1,41,1,0,DY+3,-,No,0.0,0,0
34447,WHL,9483/andy-rogers,D,2006,20.055556,21,0,3,3,0.14,4,4,158,0,1,DY+2,L,Yes,0.0,0,0
